,Data type,Cancer group/site,Year,Sex,Age group (years),Count,"Age-specific rate
(per 100,000)","Age-standardised rate
2001 Australian Standard Population (per 100,000)","Age-standardised rate
2023 Australian population 
(per 100,000)","Age-standardised rate
 (WHO) (per 100,000)","Age-standardised rate
 (Segi) (per 100,000)",ICD10 codes
3267,Actual,Non-melanoma skin cancer (rare types),2015,Females,35_39,1.0,0.1,. .,. .,. .,. .,C44
3268,Actual,Non-melanoma skin cancer (rare types),2015,Females,40_44,2.0,0.2,. .,. .,. .,. .,C44
3269,Actual,Non-melanoma skin cancer (rare types),2015,Females,45_49,6.0,0.8,. .,. .,. .,. .,C44
3270,Actual,Non-melanoma skin cancer (rare types),2015,Females,50_54,7.0,0.9,. .,. .,. .,. .,C44
3271,Actual,Non-melanoma skin cancer (rare types),2015,Females,55_59,13.0,1.8,. .,. .,. .,. .,C44
3272,Actual,Non-melanoma skin cancer (rare types),2015,Females,60_64,25.0,3.8,. .,. .,. .,. .,C44
3273,Actual,Non-melanoma skin cancer (rare types),2015,Females,65_69,30.0,5.1,. .,. .,. .,. .,C44
3274,Actual,Non-melanoma skin cancer (rare types),2015,Females,70_74,37.0,8.5,. .,. .,. .,. .,C44
3275,Actual,Non-melanoma skin cancer (rare types),2015,Females,75_79,42.0,12.6,. .,. .,. .,. .,C44
3276,Actual,Non-melanoma skin cancer (rare types),2015,Females,80_84,64.0,25.6,. .,. .,. .,. .,C44
3277,Actual,Non-melanoma skin cancer (rare types),2015,Females,85_89,50.0,27.5,. .,. .,. .,. .,C44
3278,Actual,Non-melanoma skin cancer (rare types),2015,Females,90+,53.0,45.9,. .,. .,. .,. .,C44
3279,Actual,Non-melanoma skin cancer (rare types),2015,Females,All ages combined,333.0,2.8,2.1,2.9,1.4,1.1,C44
3280,Actual,Non-melanoma skin cancer (rare types),2016,Females,00_04,0.0,0.0,. .,. .,. .,. .,C44
3281,Actual,Non-melanoma skin cancer (rare types),2016,Females,05_09,0.0,0.0,. .,. .,. .,. .,C44
3282,Actual,Non-melanoma skin cancer (rare types),2016,Females,10_14,0.0,0.0,. .,. .,. .,. .,C44
3283,Actual,Non-melanoma skin cancer (rare types),2016,Females,15_19,0.0,0.0,. .,. .,. .,. .,C44
3284,Actual,Non-melanoma skin cancer (rare types),2016,Females,20_24,2.0,0.2,. .,. .,. .,. .,C44
3285,Actual,Non-melanoma skin cancer (rare types),2016,Females,25_29,4.0,0.4,. .,. .,. .,. .,C44
3286,Actual,Non-melanoma skin cancer (rare types),2016,Females,30_34,4.0,0.4,. .,. .,. .,. .,C44
3287,Actual,Non-melanoma skin cancer (rare types),2016,Females,35_39,2.0,0.2,. .,. .,. .,. .,C44
3288,Actual,Non-melanoma skin cancer (rare types),2016,Females,40_44,2.0,0.2,. .,. .,. .,. .,C44
3289,Actual,Non-melanoma skin cancer (rare types),2016,Females,45_49,8.0,1.0,. .,. .,. .,. .,C44
3290,Actual,Non-melanoma skin cancer (rare types),2016,Females,50_54,14.0,1.8,. .,. .,. .,. .,C44
3291,Actual,Non-melanoma skin cancer (rare types),2016,Females,55_59,13.0,1.7,. .,. .,. .,. .,C44
3292,Actual,Non-melanoma skin cancer (rare types),2016,Females,60_64,29.0,4.3,. .,. .,. .,. .,C44
3293,Actual,Non-melanoma skin cancer (rare types),2016,Females,65_69,31.0,5.1,. .,. .,. .,. .,C44
3294,Actual,Non-melanoma skin cancer (rare types),2016,Females,70_74,31.0,6.8,. .,. .,. .,. .,C44
3295,Actual,Non-melanoma skin cancer (rare types),2016,Females,75_79,50.0,14.6,. .,. .,. .,. .,C44
3296,Actual,Non-melanoma skin cancer (rare types),2016,Females,80_84,50.0,19.8,. .,. .,. .,. .,C44
3297,Actual,Non-melanoma skin cancer (rare types),2016,Females,85_89,49.0,26.8,. .,. .,. .,. .,C44
3298,Actual,Non-melanoma skin cancer (rare types),2016,Females,90+,53.0,44.0,. .,. .,. .,. .,C44
3299,Actual,Non-melanoma skin cancer (rare types),2016,Females,All ages combined,342.0,2.8,2.2,2.9,1.4,1.2,C44
3300,Actual,Non-melanoma skin cancer (rare types),2017,Females,00_04,0.0,0.0,. .,. .,. .,. .,C44
3301,Actual,Non-melanoma skin cancer (rare types),2017,Females,05_09,0.0,0.0,. .,. .,. .,. .,C44
3302,Actual,Non-melanoma skin cancer (rare types),2017,Females,10_14,0.0,0.0,. .,. .,. .,. .,C44
3303,Actual,Non-melanoma skin cancer (rare types),2017,Females,15_19,0.0,0.0,. .,. .,. .,. .,C44
3304,Actual,Non-melanoma skin cancer (rare types),2017,Females,20_24,1.0,0.1,. .,. .,. .,. .,C44
3305,Actual,Non-melanoma skin cancer (rare types),2017,Females,25_29,0.0,0.0,. .,. .,. .,. .,C44
3306,Actual,Non-melanoma skin cancer (rare types),2017,Females,30_34,4.0,0.4,. .,. .,. .,. .,C44
3307,Actual,Non-melanoma skin cancer (rare types),2017,Females,35_39,3.0,0.4,. .,. .,. .,. .,C44
3308,Actual,Non-melanoma skin cancer (rare types),2017,Females,40_44,4.0,0.5,. .,. .,. .,. .,C44
3309,Actual,Non-melanoma skin cancer (rare types),2017,Females,45_49,4.0,0.5,. .,. .,. .,. .,C44
3310,Actual,Non-melanoma skin cancer (rare types),2017,Females,50_54,15.0,1.9,. .,. .,. .,. .,C44
3311,Actual,Non-melanoma skin cancer (rare types),2017,Females,55_59,15.0,2.0,. .,. .,. .,. .,C44
3312,Actual,Non-melanoma skin cancer (rare types),2017,Females,60_64,13.0,1.9,. .,. .,. .,. .,C44
3313,Actual,Non-melanoma skin cancer (rare types),2017,Females,65_69,35.0,5.8,. .,. .,. .,. .,C44
3314,Actual,Non-melanoma skin cancer (rare types),2017,Females,70_74,46.0,9.4,. .,. .,. .,. .,C44
3315,Actual,Non-melanoma skin cancer (rare types),2017,Females,75_79,50.0,14.1,. .,. .,. .,. .,C44
3316,Actual,Non-melanoma skin cancer (rare types),2017,Females,80_84,76.0,29.4,. .,. .,. .,. .,C44
3317,Actual,Non-melanoma skin cancer (rare types),2017,Females,85_89,68.0,37.2,. .,. .,. .,. .,C44
3318,Actual,Non-melanoma skin cancer (rare types),2017,Females,90+,53.0,42.8,. .,. .,. .,. .,C44
3319,Actual,Non-melanoma skin cancer (rare types),2017,Females,All ages combined,387.0,3.1,2.4,3.2,1.5,1.2,C44
3320,Actual,Non-melanoma skin cancer (rare types),2018,Females,00_04,0.0,0.0,. .,. .,. .,. .,C44
3321,Actual,Non-melanoma skin cancer (rare types),2018,Females,05_09,0.0,0.0,. .,. .,. .,. .,C44
3322,Actual,Non-melanoma skin cancer (rare types),2018,Females,10_14,0.0,0.0,. .,. .,. .,. .,C44
3323,Actual,Non-melanoma skin cancer (rare types),2018,Females,15_19,1.0,0.1,. .,. .,. .,. .,C44
3324,Actual,Non-melanoma skin cancer (rare types),2018,Females,20_24,1.0,0.1,. .,. .,. .,. .,C44
3325,Actual,Non-melanoma skin cancer (rare types),2018,Females,25_29,1.0,0.1,. .,. .,. .,. .,C44
3326,Actual,Non-melanoma skin cancer (rare types),2018,Females,30_34,3.0,0.3,. .,. .,. .,. .,C44
3327,Actual,Non-melanoma skin cancer (rare types),2018,Females,35_39,2.0,0.2,. .,. .,. .,. .,C44
3328,Actual,Non-melanoma skin cancer (rare types),2018,Females,40_44,5.0,0.6,. .,. .,. .,. .,C44
3329,Actual,Non-melanoma skin cancer (rare types),2018,Females,45_49,6.0,0.7,. .,. .,. .,. .,C44
3330,Actual,Non-melanoma skin cancer (rare types),2018,Females,50_54,23.0,3.0,. .,. .,. .,. .,C44
3331,Actual,Non-melanoma skin cancer (rare types),2018,Females,55_59,17.0,2.2,. .,. .,. .,. .,C44
3332,Actual,Non-melanoma skin cancer (rare types),2018,Females,60_64,22.0,3.2,. .,. .,. .,. .,C44
3333,Actual,Non-melanoma skin cancer (rare types),2018,Females,65_69,37.0,6.0,. .,. .,. .,. .,C44
3334,Actual,Non-melanoma skin cancer (rare types),2018,Females,70_74,33.0,6.4,. .,. .,. .,. .,C44
3335,Actual,Non-melanoma skin cancer (rare types),2018,Females,75_79,43.0,11.8,. .,. .,. .,. .,C44
3336,Actual,Non-melanoma skin cancer (rare types),2018,Females,80_84,61.0,22.9,. .,. .,. .,. .,C44
3337,Actual,Non-melanoma skin cancer (rare types),2018,Females,85_89,55.0,30.1,. .,. .,. .,. .,C44
3338,Actual,Non-melanoma skin cancer (rare types),2018,Females,90+,61.0,48.0,. .,. .,. .,. .,C44
3339,Actual,Non-melanoma skin cancer (rare types),2018,Females,All ages combined,371.0,3.0,2.2,2.9,1.5,1.2,C44
3340,Actual,Non-melanoma skin cancer (rare types),2019,Females,00_04,1.0,0.1,. .,. .,. .,. .,C44
3341,Actual,Non-melanoma skin cancer (rare types),2019,Females,05_09,0.0,0.0,. .,. .,. .,. .,C44
3342,Actual,Non-melanoma skin cancer (rare types),2019,Females,10_14,1.0,0.1,. .,. .,. .,. .,C44
3343,Actual,Non-melanoma skin cancer (rare types),2019,Females,15_19,1.0,0.1,. .,. .,. .,. .,C44
3344,Actual,Non-melanoma skin cancer (rare types),2019,Females,20_24,1.0,0.1,. .,. .,. .,. .,C44
3345,Actual,Non-melanoma skin cancer (rare types),2019,Females,25_29,4.0,0.4,. .,. .,. .,. .,C44
3346,Actual,Non-melanoma skin cancer (rare types),2019,Females,30_34,2.0,0.2,. .,. .,. .,. .,C44
3347,Actual,Non-melanoma skin cancer (rare types),2019,Females,35_39,1.0,0.1,. .,. .,. .,. .,C44
3348,Actual,Non-melanoma skin cancer (rare types),2019,Females,40_44,4.0,0.5,. .,. .,. .,. .,C44
3349,Actual,Non-melanoma skin cancer (rare types),2019,Females,45_49,9.0,1.1,. .,. .,. .,. .,C44
3350,Actual,Non-melanoma skin cancer (rare types),2019,Females,50_54,10.0,1.3,. .,. .,. .,. .,C44
3351,Actual,Non-melanoma skin cancer (rare types),2019,Females,55_59,10.0,1.3,. .,. .,. .,. .,C44
3352,Actual,Non-melanoma skin cancer (rare types),2019,Females,60_64,41.0,5.7,. .,. .,. .,. .,C44
3353,Actual,Non-melanoma skin cancer (rare types),2019,Females,65_69,42.0,6.6,. .,. .,. .,. .,C44
3354,Actual,Non-melanoma skin cancer (rare types),2019,Females,70_74,58.0,10.7,. .,. .,. .,. .,C44
3355,Actual,Non-melanoma skin cancer (rare types),2019,Females,75_79,51.0,13.4,. .,. .,. .,. .,C44
3356,Actual,Non-melanoma skin cancer (rare types),2019,Females,80_84,65.0,23.5,. .,. .,. .,. .,C44
3357,Actual,Non-melanoma skin cancer (rare types),2019,Females,85_89,62.0,33.8,. .,. .,. .,. .,C44
3358,Actual,Non-melanoma skin cancer (rare types),2019,Females,90+,57.0,43.8,. .,. .,. .,. .,C44
3359,Actual,Non-melanoma skin cancer (rare types),2019,Females,All ages combined,420.0,3.3,2.4,3.3,1.6,1.4,C44
3360,Projections,Non-melanoma skin cancer (rare types),2020,Females,00_04,0.0,0.0,. .,. .,. .,. .,C44
3361,Projections,Non-melanoma skin cancer (rare types),2020,Females,05_09,0.0,0.0,. .,. .,. .,. .,C44
3362,Projections,Non-melanoma skin cancer (rare types),2020,Females,10_14,0.0,0.0,. .,. .,. .,. .,C44
3363,Projections,Non-melanoma skin cancer (rare types),2020,Females,15_19,0.0,0.0,. .,. .,. .,. .,C44
3364,Projections,Non-melanoma skin cancer (rare types),2020,Females,20_24,1.0,0.1,. .,. .,. .,. .,C44
3365,Projections,Non-melanoma skin cancer (rare types),2020,Females,25_29,1.0,0.1,. .,. .,. .,. .,C44
3366,Projections,Non-melanoma skin cancer (rare types),2020,Females,30_34,3.0,0.3,. .,. .,. .,. .,C44
3367,Projections,Non-melanoma skin cancer (rare types),2020,Females,35_39,3.0,0.3,. .,. .,. .,. .,C44
3368,Projections,Non-melanoma skin cancer (rare types),2020,Females,40_44,5.0,0.6,. .,. .,. .,. .,C44
3369,Projections,Non-melanoma skin cancer (rare types),2020,Females,45_49,6.0,0.7,. .,. .,. .,. .,C44
3370,Projections,Non-melanoma skin cancer (rare types),2020,Females,50_54,17.0,2.1,. .,. .,. .,. .,C44
3371,Projections,Non-melanoma skin cancer (rare types),2020,Females,55_59,13.0,1.6,. .,. .,. .,. .,C44
3372,Projections,Non-melanoma skin cancer (rare types),2020,Females,60_64,32.0,4.3,. .,. .,. .,. .,C44
3373,Projections,Non-melanoma skin cancer (rare types),2020,Females,65_69,45.0,6.9,. .,. .,. .,. .,C44
3374,Projections,Non-melanoma skin cancer (rare types),2020,Females,70_74,49.0,8.6,. .,. .,. .,. .,C44
3375,Projections,Non-melanoma skin cancer (rare types),2020,Females,75_79,57.0,14.3,. .,. .,. .,. .,C44
3376,Projections,Non-melanoma skin cancer (rare types),2020,Females,80_84,74.0,25.8,. .,. .,. .,. .,C44
3377,Projections,Non-melanoma skin cancer (rare types),2020,Females,85_89,64.0,34.6,. .,. .,. .,. .,C44
3378,Projections,Non-melanoma skin cancer (rare types),2020,Females,90+,63.0,47.1,. .,. .,. .,. .,C44
3379,Projections,Non-melanoma skin cancer (rare types),2020,Females,All ages combined,433.0,3.4,2.4,3.3,1.6,1.3,C44
3380,Projections,Non-melanoma skin cancer (rare types),2021,Females,00_04,0.0,0.0,. .,. .,. .,. .,C44
3381,Projections,Non-melanoma skin cancer (rare types),2021,Females,05_09,0.0,0.0,. .,. .,. .,. .,C44
3382,Projections,Non-melanoma skin cancer (rare types),2021,Females,10_14,0.0,0.0,. .,. .,. .,. .,C44
3383,Projections,Non-melanoma skin cancer (rare types),2021,Females,15_19,0.0,0.0,. .,. .,. .,. .,C44
3384,Projections,Non-melanoma skin cancer (rare types),2021,Females,20_24,1.0,0.1,. .,. .,. .,. .,C44
3385,Projections,Non-melanoma skin cancer (rare types),2021,Females,25_29,1.0,0.1,. .,. .,. .,. .,C44
3386,Projections,Non-melanoma skin cancer (rare types),2021,Females,30_34,3.0,0.3,. .,. .,. .,. .,C44
3387,Projections,Non-melanoma skin cancer (rare types),2021,Females,35_39,3.0,0.3,. .,. .,. .,. .,C44
3388,Projections,Non-melanoma skin cancer (rare types),2021,Females,40_44,5.0,0.6,. .,. .,. .,. .,C44
3389,Projections,Non-melanoma skin cancer (rare types),2021,Females,45_49,6.0,0.7,. .,. .,. .,. .,C44
3390,Projections,Non-melanoma skin cancer (rare types),2021,Females,50_54,19.0,2.3,. .,. .,. .,. .,C44
3391,Projections,Non-melanoma skin cancer (rare types),2021,Females,55_59,13.0,1.6,. .,. .,. .,. .,C44
3392,Projections,Non-melanoma skin cancer (rare types),2021,Females,60_64,33.0,4.4,. .,. .,. .,. .,C44
3393,Projections,Non-melanoma skin cancer (rare types),2021,Females,65_69,48.0,7.2,. .,. .,. .,. .,C44
3394,Projections,Non-melanoma skin cancer (rare types),2021,Females,70_74,50.0,8.4,. .,. .,. .,. .,C44
3395,Projections,Non-melanoma skin cancer (rare types),2021,Females,75_79,60.0,14.3,. .,. .,. .,. .,C44
3396,Projections,Non-melanoma skin cancer (rare types),2021,Females,80_84,79.0,26.7,. .,. .,. .,. .,C44
3397,Projections,Non-melanoma skin cancer (rare types),2021,Females,85_89,67.0,35.7,. .,. .,. .,. .,C44
3398,Projections,Non-melanoma skin cancer (rare types),2021,Females,90+,68.0,49.3,. .,. .,. .,. .,C44
3399,Projections,Non-melanoma skin cancer (rare types),2021,Females,All ages combined,456.0,3.5,2.5,3.4,1.6,1.4,C44
3400,Projections,Non-melanoma skin cancer (rare types),2022,Females,00_04,0.0,0.0,. .,. .,. .,. .,C44
3401,Projections,Non-melanoma skin cancer (rare types),2022,Females,05_09,0.0,0.0,. .,. .,. .,. .,C44
3402,Projections,Non-melanoma skin cancer (rare types),2022,Females,10_14,0.0,0.0,. .,. .,. .,. .,C44
3403,Projections,Non-melanoma skin cancer (rare types),2022,Females,15_19,1.0,0.1,. .,. .,. .,. .,C44
3404,Projections,Non-melanoma skin cancer (rare types),2022,Females,20_24,2.0,0.3,. .,. .,. .,. .,C44
3405,Projections,Non-melanoma skin cancer (rare types),2022,Females,25_29,3.0,0.3,. .,. .,. .,. .,C44
3406,Projections,Non-melanoma skin cancer (rare types),2022,Females,30_34,3.0,0.3,. .,. .,. .,. .,C44
3407,Projections,Non-melanoma skin cancer (rare types),2022,Females,35_39,3.0,0.3,. .,. .,. .,. .,C44
3408,Projections,Non-melanoma skin cancer (rare types),2022,Females,40_44,5.0,0.6,. .,. .,. .,. .,C44
3409,Projections,Non-melanoma skin cancer (rare types),2022,Females,45_49,6.0,0.7,. .,. .,. .,. .,C44
3410,Projections,Non-melanoma skin cancer (rare types),2022,Females,50_54,19.0,2.3,. .,. .,. .,. .,C44
3411,Projections,Non-melanoma skin cancer (rare types),2022,Females,55_59,12.0,1.5,. .,. .,. .,. .,C44
3412,Projections,Non-melanoma skin cancer (rare types),2022,Females,60_64,34.0,4.4,. .,. .,. .,. .,C44
3413,Projections,Non-melanoma skin cancer (rare types),2022,Females,65_69,51.0,7.6,. .,. .,. .,. .,C44
3414,Projections,Non-melanoma skin cancer (rare types),2022,Females,70_74,52.0,8.8,. .,. .,. .,. .,C44
3415,Projections,Non-melanoma skin cancer (rare types),2022,Females,75_79,69.0,15.2,. .,. .,. .,. .,C44
3416,Projections,Non-melanoma skin cancer (rare types),2022,Females,80_84,83.0,27.2,. .,. .,. .,. .,C44
3417,Projections,Non-melanoma skin cancer (rare types),2022,Females,85_89,71.0,36.8,. .,. .,. .,. .,C44
3418,Projections,Non-melanoma skin cancer (rare types),2022,Females,90+,70.0,50.4,. .,. .,. .,. .,C44
3419,Projections,Non-melanoma skin cancer (rare types),2022,Females,All ages combined,484.0,3.7,2.6,3.5,1.7,1.4,C44
3420,Projections,Non-melanoma skin cancer (rare types),2023,Females,00_04,1.0,0.1,. .,. .,. .,. .,C44
3421,Projections,Non-melanoma skin cancer (rare types),2023,Females,05_09,0.0,0.0,. .,. .,. .,. .,C44
3422,Projections,Non-melanoma skin cancer (rare types),2023,Females,10_14,0.0,0.0,. .,. .,. .,. .,C44
3423,Projections,Non-melanoma skin cancer (rare types),2023,Females,15_19,1.0,0.1,. .,. .,. .,. .,C44
3424,Projections,Non-melanoma skin cancer (rare types),2023,Females,20_24,2.0,0.3,. .,. .,. .,. .,C44
3425,Projections,Non-melanoma skin cancer (rare types),2023,Females,25_29,4.0,0.4,. .,. .,. .,. .,C44
3426,Projections,Non-melanoma skin cancer (rare types),2023,Females,30_34,3.0,0.3,. .,. .,. .,. .,C44
3427,Projections,Non-melanoma skin cancer (rare types),2023,Females,35_39,3.0,0.3,. .,. .,. .,. .,C44
3428,Projections,Non-melanoma skin cancer (rare types),2023,Females,40_44,6.0,0.7,. .,. .,. .,. .,C44
3429,Projections,Non-melanoma skin cancer (rare types),2023,Females,45_49,6.0,0.7,. .,. .,. .,. .,C44
3430,Projections,Non-melanoma skin cancer (rare types),2023,Females,50_54,21.0,2.5,. .,. .,. .,. .,C44
3431,Projections,Non-melanoma skin cancer (rare types),2023,Females,55_59,12.0,1.5,. .,. .,. .,. .,C44
3432,Projections,Non-melanoma skin cancer (rare types),2023,Females,60_64,38.0,4.9,. .,. .,. .,. .,C44
3433,Projections,Non-melanoma skin cancer (rare types),2023,Females,65_69,55.0,8.0,. .,. .,. .,. .,C44
3434,Projections,Non-melanoma skin cancer (rare types),2023,Females,70_74,52.0,8.6,. .,. .,. .,. .,C44
3435,Projections,Non-melanoma skin cancer (rare types),2023,Females,75_79,75.0,15.5,. .,. .,. .,. .,C44
3436,Projections,Non-melanoma skin cancer (rare types),2023,Females,80_84,88.0,27.9,. .,. .,. .,. .,C44
3437,Projections,Non-melanoma skin cancer (rare types),2023,Females,85_89,76.0,38.1,. .,. .,. .,. .,C44
3438,Projections,Non-melanoma skin cancer (rare types),2023,Females,90+,73.0,52.4,. .,. .,. .,. .,C44
3439,Projections,Non-melanoma skin cancer (rare types),2023,Females,All ages combined,516.0,3.9,2.7,3.6,1.8,1.5,C44
3440,Actual,Non-melanoma skin cancer (rare types),2001,Persons,00_04,1.0,0.1,. .,. .,. .,. .,C44
3441,Actual,Non-melanoma skin cancer (rare types),2001,Persons,05_09,0.0,0.0,. .,. .,. .,. .,C44
3442,Actual,Non-melanoma skin cancer (rare types),2001,Persons,10_14,0.0,0.0,. .,. .,. .,. .,C44
3443,Actual,Non-melanoma skin cancer (rare types),2001,Persons,15_19,2.0,0.1,. .,. .,. .,. .,C44
3444,Actual,Non-melanoma skin cancer (rare types),2001,Persons,20_24,4.0,0.3,. .,. .,. .,. .,C44
3445,Actual,Non-melanoma skin cancer (rare types),2001,Persons,25_29,2.0,0.1,. .,. .,. .,. .,C44
3446,Actual,Non-melanoma skin cancer (rare types),2001,Persons,30_34,3.0,0.2,. .,. .,. .,. .,C44
3447,Actual,Non-melanoma skin cancer (rare types),2001,Persons,35_39,4.0,0.3,. .,. .,. .,. .,C44
3448,Actual,Non-melanoma skin cancer (rare types),2001,Persons,40_44,13.0,0.9,. .,. .,. .,. .,C44
3449,Actual,Non-melanoma skin cancer (rare types),2001,Persons,45_49,15.0,1.1,. .,. .,. .,. .,C44
3450,Actual,Non-melanoma skin cancer (rare types),2001,Persons,50_54,22.0,1.7,. .,. .,. .,. .,C44
3451,Actual,Non-melanoma skin cancer (rare types),2001,Persons,55_59,25.0,2.5,. .,. .,. .,. .,C44
3452,Actual,Non-melanoma skin cancer (rare types),2001,Persons,60_64,26.0,3.2,. .,. .,. .,. .,C44
3453,Actual,Non-melanoma skin cancer (rare types),2001,Persons,65_69,57.0,8.4,. .,. .,. .,. .,C44
3454,Actual,Non-melanoma skin cancer (rare types),2001,Persons,70_74,69.0,10.9,. .,. .,. .,. .,C44
3455,Actual,Non-melanoma skin cancer (rare types),2001,Persons,75_79,93.0,18.0,. .,. .,. .,. .,C44
3456,Actual,Non-melanoma skin cancer (rare types),2001,Persons,80_84,70.0,21.4,. .,. .,. .,. .,C44
3457,Actual,Non-melanoma skin cancer (rare types),2001,Persons,85_89,71.0,39.6,. .,. .,. .,. .,C44
3458,Actual,Non-melanoma skin cancer (rare types),2001,Persons,90+,25.0,29.7,. .,. .,. .,. .,C44
3459,Actual,Non-melanoma skin cancer (rare types),2001,Persons,All ages combined,502.0,2.6,2.6,3.4,1.7,1.5,C44
3460,Actual,Non-melanoma skin cancer (rare types),2002,Persons,00_04,0.0,0.0,. .,. .,. .,. .,C44
3461,Actual,Non-melanoma skin cancer (rare types),2002,Persons,05_09,0.0,0.0,. .,. .,. .,. .,C44
3462,Actual,Non-melanoma skin cancer (rare types),2002,Persons,10_14,0.0,0.0,. .,. .,. .,. .,C44
3463,Actual,Non-melanoma skin cancer (rare types),2002,Persons,15_19,0.0,0.0,. .,. .,. .,. .,C44
3464,Actual,Non-melanoma skin cancer (rare types),2002,Persons,20_24,2.0,0.2,. .,. .,. .,. .,C44
3465,Actual,Non-melanoma skin cancer (rare types),2002,Persons,25_29,6.0,0.4,. .,. .,. .,. .,C44
3466,Actual,Non-melanoma skin cancer (rare types),2002,Persons,30_34,2.0,0.1,. .,. .,. .,. .,C44
3467,Actual,Non-melanoma skin cancer (rare types),2002,Persons,35_39,4.0,0.3,. .,. .,. .,. .,C44
3468,Actual,Non-melanoma skin cancer (rare types),2002,Persons,40_44,10.0,0.7,. .,. .,. .,. .,C44
3469,Actual,Non-melanoma skin cancer (rare types),2002,Persons,45_49,18.0,1.3,. .,. .,. .,. .,C44
3470,Actual,Non-melanoma skin cancer (rare types),2002,Persons,50_54,23.0,1.8,. .,. .,. .,. .,C44
3471,Actual,Non-melanoma skin cancer (rare types),2002,Persons,55_59,32.0,3.0,. .,. .,. .,. .,C44
3472,Actual,Non-melanoma skin cancer (rare types),2002,Persons,60_64,42.0,5.0,. .,. .,. .,. .,C44
3473,Actual,Non-melanoma skin cancer (rare types),2002,Persons,65_69,47.0,6.8,. .,. .,. .,. .,C44
3474,Actual,Non-melanoma skin cancer (rare types),2002,Persons,70_74,73.0,11.6,. .,. .,. .,. .,C44
3475,Actual,Non-melanoma skin cancer (rare types),2002,Persons,75_79,91.0,17.4,. .,. .,. .,. .,C44
3476,Actual,Non-melanoma skin cancer (rare types),2002,Persons,80_84,97.0,28.1,. .,. .,. .,. .,C44
3477,Actual,Non-melanoma skin cancer (rare types),2002,Persons,85_89,63.0,34.2,. .,. .,. .,. .,C44
3478,Actual,Non-melanoma skin cancer (rare types),2002,Persons,90+,25.0,28.3,. .,. .,. .,. .,C44
3479,Actual,Non-melanoma skin cancer (rare types),2002,Persons,All ages combined,535.0,2.7,2.7,3.5,1.8,1.5,C44
